fn,label
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_714cf0cf83174e52937b24569643cc1c.wav,nfukirira
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a8e308d78ad540009ce8c735549a8c9a.wav,nfukirira
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6580a3db1ba6425a93ea4a62a364a9c5.wav,nfukirira
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_67a8d37e631349f4a7ac5ce95500444c.wav,nfukirira
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_281fd443da3b42d6b3fb0cdc37f413fd.wav,nfukirira
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_3a4ccd0c7722478b98f2867fc2468cc3.wav,nfukirira
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_62f8aac1b8db4a279de3774611bbf8cb.wav,nfukirira
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_8d764185fd7c4dfd9c2c40dbfce39c92.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_060145e0595345fe91e6d2120dc6b8ee.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_7b4c0b48530c4edabc6db6804b71203b.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_2e78acf1192e43dbb1869ee735020f95.wav,kikajjo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_db0d589611e3490f9163ff74d218b286.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c311156566984569a262597d3984813b.wav,kikajjo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_a6fc602d88474599bdd90ecd8e6d999c.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_758296d9136a43dcadf2cff464793edd.wav,kikajjo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_be879ae30c154c7a82f2ae709e4ea1bf.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_5c5e528290144e6399d4d65a53b5762a.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_b3ba6e436481447db80ab6761375d031.wav,kikajjo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_50c86fe6c05d481aa5242ab4a6689320.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_bc09b2c6297d4ea68c59eae7b7abf982.wav,kikajjo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_d04b590b23df482b9a74fd0e836983c7.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_f45a66730c0540b0bde0a9c365feb58b.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_852cf8a8dd8944c9b94fffde90b900e2.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_827565ebb39c4e77af8f5d927bc3c03c.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_af52bc867512464fb2b1df858e4945de.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_42559393b2e245999f602e64d75ad2ef.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_513eb1430f324db99cca8d4391b24b4a.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_75d8f7d3cac84cf9a5ebe318ebab4e65.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_96c049158a47463497e9b85750029e1b.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6be03853132c4c0bbbd0d04df6d8c585.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_afdd3e8cc960415da447ec6a20fb36d7.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_a51d2411e99e475d9bffc4b640968ddf.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_777b01dc48a14ca5bce7a236dff354a3.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_2e75a12640fe49d8a13d5d40855af380.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_e90f5e2d3d474006a5edc9e187e162d8.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_996fafe3d5d54d5db024ddbd0437b05f.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c4759097b3ae421d86b344e76eea590b.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_5fbdc7774a2041d08bc670a61d0f850f.wav,ennima
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_dbd55553892b498d80701743475121a6.wav,ennima
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_b77eda97f4d84c6eabc1d47c6e462ff4.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_034a6331876d48228800e3e45064cc85.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_e33711273a254a4f84d062708f21227d.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_1e9e91c83df0422e99a9cd5dbb7845e6.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_dcba48ad4f1843428d27062caf96b5f1.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_61aeedac45be489aa8cdb0fd97e1d532.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a88be68008664c48b3c2529ddd7519ca.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_fc99b62eadd3491b888f833543d17613.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6d77be7d9ea54efb9249c14ec1dda510.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_0c9a61a48fff4823b4793c0dfe88fbc2.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_f3f27ff18b7e4f839bc4128170b247cd.wav,ebiwuka
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_81d77872401b4dc9928112524e1c4671.wav,ebiwuka
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_70998fda322d43188d6e522712a65028.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_65bc771341e74479a7b7068a280bd6f3.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_6551afc12de14009a326aaac18629ce2.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_0d042c36df364b4cb924b54e06ed7007.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_b94e9f4d694b43dd8aa99535fe075741.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_17027f03cada4e7f8594a39980add1da.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_450016191a324e57922923c50d18666e.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_5023d814f57a48c887d9bd5c19427845.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_bb42eaed28a54e8ab8040f5217ee0317.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_58612398fac441258f64bf2365467f9b.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_35c6e60550be4bc3aa8928f34198d989.wav,ebibala
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_582b16fdb8ce4de790a21b978c54661b.wav,ebibala
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_7ee7bd8301b447faa098994f3966c050.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ed48c4ecc5444d32a622e0d988fe56bb.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_bf977d38b2074f4bafefb8b9796c8d80.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_c65bac00b2064da98e0633fd7ab68c22.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_87b1d9cbb5ed453d9209251b87916173.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a807875768844198ae0e1abfdf5a7a64.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_990b851bdb124591a8b3173664d64076.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c887126784c3495aa71e7d950c8928e8.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_22722b7822e14c3eba2e6aa14b92cc3a.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_5793cb8d8b03481c92b82d9eb0b9ee29.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_7eae08eabf6f455aa5a21986a27b4383.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_8d684fe8215e48a0985f20f610a96734.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_bbf686ff133741e398e9b9353e87ded9.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_0bf3ca61633a43c2aac5977e1391b553.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_0a048ebb28dc4322bbce9de21a2c0d2c.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_1acc612ebfb24964818ce7082ffd3197.wav,ekyeya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_305bb4f73ae24a00bbfb3559134da07e.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_04a73d50ffff4fa0b5e7ebf3e585d8f1.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_4ee4612b765242a68741679012391df5.wav,ekyeya
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ea0ae06ff07444f18bb8442d0d6ebdab.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_3e64930cd8c3486bb421fb37a0ecc80e.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_660e4846967b4a2ca0b090995279a6b3.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_2d7a6f17df2140599c27574d14a4e692.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_42c0588221c2425bb407e941ec8aba90.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_36848d55098440fbb29e10be1845e154.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_a72a2615a9d24597ae8e5f3863072bd6.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_cce81a0cac4e4980966e9399d06b0b73.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_cd6d4d27eb154b1fa24b75c6b45d6ef8.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_9c325616e0724a259eef0719732ff49d.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ac4b849d85914cc1a87ed20193a6795d.wav,akasaanyi
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_40f2400be6564ced9cfba814cb3b2325.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a043524decf440d2bf406ff42f49f346.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_d6c2562cfd1a4bc9b7c37c5b71eeba51.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_100397118937463cb9b2ca61b7125918.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_180d9bca60704f50b0a01fef57f72fb5.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_9d32567ab9a743758807c36324f1180e.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_d20e0d914ad64b04995944640da471fe.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ed4e8ac91f224650beee2e187d90bcc4.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_d5fdbab71d2f40329708b2cffd67c47b.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_831a34c261ca405f97841e0ecee4359b.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ace788362e334c7aad514ad07e65d024.wav,akasaanyi
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_8bfb5733460148a58297399e7630ed44.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_b89501ba407143308c8687c25664f58c.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_0f6d484f7db04d49b42e0f712c9213c4.wav,akasaanyi
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_0648aa9423ca4af5966324a3acfc237e.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c76ba88470ed4871a94141e73c2bf404.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a48944451c9849f18769ed2faa66f946.wav,akasaanyi
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_4d4178b277ed4a259e18ef8d85bc495c.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_dadadf0f51fa45649c20f69078e4ae10.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_e7f857c8bfd241d1ac23e98ce17042f6.wav,akasaanyi
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_2c195a661cd5471bb4fe6814cbf78513.wav,kaamulali
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_377099572c45474e9dd9c8a2b0b6a8b6.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_2207e2af70fc48f4b2c98867830204bb.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ce63ed645909458696561f70bde99805.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6d3811e8f6754cc3846cf3a8ba369851.wav,kaamulali
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_5f0b7c60077f4da68ee98519c38c742c.wav,kaamulali
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_03c26944facd4871bc02a57de27802a3.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a30ca628e6164da393dbbca674458969.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_50bc84df22444912a92820b53da59ec2.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_acce3abdb81345ad832a1fac42a5205a.wav,kaamulali
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_09c27a3668f54c2cb24ff30a6348bb80.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_1a0101ddee504dd28523d480a641de05.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6c5c0497217a49cda12662684ca41db8.wav,eggobe
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_c0a207fa7c7145b39201f833f89d5e47.wav,eggobe
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_0aa0d1f275ba45e9a843fc7feeaf6b30.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_df3e4c7e2b9c4a098c47cd67f3b04e0e.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a6291b629a5c4199955824ba139fd58b.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_fe1f44e6b2a54e40aa8aa4a7b846c5da.wav,eggobe
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_c0f124ce7ff0421abb2ab4581f9b672a.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_58f1ca1df6fc4020b890644dd4908e48.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_71f4abba86064444860123661174db84.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a8ff4ce6046c45c5b607ea85d3def537.wav,eggobe
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_4048c51ec83a449d93f0d10847dd911d.wav,eggobe
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_5985ac8711fd43509d585f8f382dc78e.wav,eggobe
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_9429724bdcd24ed18bff651e6fe3b797.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_07bbd7e85ed04c909ae0c5cc3cd19389.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_a9878fc1fde34b9fa7a650421a17f947.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_b17276f1f9f34a64b4598a4d26c56342.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_cb7329dbba6c44dc9f0511b9320b196f.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_a13779a461b04793b46ecb3b3bffaac1.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_d733c196330240bb8a2b470d09bef07f.wav,ekiwojjolo
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_68ab99d0fe8543f3b6aafebd7444d27e.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_e3f7c171ee7a4daba3ce10fa7a6d764d.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_1e6c48aaabcd4c9db1541828482e9f41.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6e219afe182147cab76d1e62c855873f.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_85ace24af41f4ad295e5c783be34b446.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_14163b3d609e415589255cc1a8119dfc.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_8b3c8b8eddef42f3a710acee6ad896dd.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_5a04d0d3e551437d8b3be679133c3bb4.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_aa6b16d9c6114332976f89260e91835d.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_f18779f2262d45eda6ce60d54232fca0.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_104aae6267e8469283a38a1c6e4fd58f.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_8d33bc272cd04d948e8ffef932f5625d.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_e1f39d48acee4789bc6c9dacda508823.wav,ekiwojjolo
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_ed7255bd18f34197aeea13311eeecf0e.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_92cf83066db84a6f8dfa10d677f9a7a6.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_06e95cf9f19d44f191e18d211528b280.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_89ee745fdb744974a1c8cf1a3c5acfc6.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_0973b9704cf747ff9e7edc099a1b18ec.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_1034bd47539a4ac8badca1befba00369.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_e30082a418224d09b6a3b76cc4169161.wav,ekiwojjolo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_681b535e4dfe49a280ae469e96319e24.wav,ekiwojjolo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_53714316c473479f86d5a60bab6226dc.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6cedc26722954871b08137a1ca95a71c.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c22e70d1236e42ba9d75f5d06c534332.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_f08c40a40f834bb0b8ae9c5c45302a60.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_fcf5f5a0f3804ecbb6001a78c85d3a62.wav,ekijanjaalo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_db399a025af74cc3943b45d757f7ab99.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_96e28887fe4442759ebcf2b5713e02ea.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_0dd6de064ab14c62a032c0ee242705c5.wav,ekijanjaalo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_b89f5766f4104420a9c379608911d328.wav,ekijanjaalo
audio_files_full_20201029/2497942026ef4d7e97d47fc2738d7c27_c7c114044af04dd3ad69167c7a0d3efa.wav,okusaasaanya
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_e4f1d8678fcb4427a0e435d86a17da82.wav,enkota
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_f72041fe4de747118fdaf461029d6dc5.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_bdd8815dbcb04bbb9f4c316767e1daff.wav,enkota
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_03e4de46effa44f7890edc2db614f042.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_dd92926655c54f78a5ff99fc34c55730.wav,enkota
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_04f4f15cde5b420987a8ab939b9f2d68.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_f7b966567e354ba98ab3ac6c17f465b7.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_8eba8246b5174738a92ed22ecab8e3f8.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_fae415a99e3a4560861aa2e38db679d0.wav,enkota
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_cf6c827e67024aa9a49a88f7971e4c36.wav,enkota
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_9fc336c4807c4158a475a3b1ef9503fb.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_28271b9582464321a5b4219d23b0a2ea.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_7315924efa2d42feb9fddafadb2fe2e1.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_4e6c78e77d9d4e849f7f34831410708a.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ccd4c1cab9db4fc5bbbce93c625b12c3.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_13320183332b49589a60e3f967692ebd.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_e57c4b7c572e4a118d2514c8b2fd6be0.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_5e361a5540e64ebe81dd00aa4f8b7c66.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ba26e0fd883b4260a92ca43171542939.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ee7c66de2e654abeb3613643a20df15e.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_ba9bf51e65fe4d69bfed25d492e4aac8.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_bb552ef45b5a4a76b67cfb0333176490.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_344efbfb557e41288973ffca1c91a2e8.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_07cf83f9c0b847409ee6119e282c4b25.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_02268d31b1b14b948a05c3708de651b9.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_fb0c5581cd2c479fa84080d081d457bf.wav,ensigo
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ce610e1c3c16402aac0efedbf3890261.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_84ef50182e014a3298e007cd194995c9.wav,ensigo
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_270a01ae8e90459388cb0ec978672395.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_840386786c874c41b28c13532ce82af7.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ba802f954ee94590b68c3a227eae81f1.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_7532a0ed8d89464fb8eeba6ac8217860.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_264ef578bd604c3c8546dc074b4e320c.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_ecdadfd4300b4a668a5675a131201177.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_8dba88cd785547059a4d0f57259a3e61.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_e74ffc44db4e496388f69b3fb05c7090.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_944029ef8177491db50b44e11369b3e2.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_03877b4acc2d48509d50cc61895ce6e2.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_5ac6ed170f564c1691c8b6227a7af71b.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_aeff52acbe794dab98cfc2cfcd27ec07.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_769502b478624c0bbe3213fa75ed5b17.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_1942d2d37ca24e58b287dc16ecfc471b.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_6e418d1bb1844850839d47aad2ec68ac.wav,endokwa
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_c6ce9a0cf066422881b0984e4b8cd016.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_c71996daa72a4681a80a5c5f5b911748.wav,endokwa
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_03a8a1eb6a8e4213bf00042cf17be6b2.wav,emboga
audio_files_full_20201029/d027264654b94950aeb204f64d05d8d7_9c0f3a9aff834745885296485eff17c9.wav,emboga
audio_files_full_20201029/6fbfcce2cf21419e97290f9e12934f65_5954345c44744135b86b7bd29c95ffcd.wav,emboga
